Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
31623529,09/26/2015 12:54:56 PM,09/29/2015 02:11:09 PM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10309,544 WINANT AVENUE,WINANT AVENUE,CHARLESTON AVENUE,WESTFIELD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,12/25/2015 12:54:56 PM,"The Department of Transportation inspected the condition and made the determination that the street meets resurfacing standards and will be planned for either the next or future resurfacing seasons (2 - 3 years).  The Department of Transportation works with Community Boards and elected officials to determine resurfacing priority.  For specific scheduling information regarding your street, contact your Community Board.",09/29/2015 02:11:09 PM,03 STATEN ISLAND,STATEN ISLAND,923737,139505,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.54937819710527,-74.21774550895074,"(40.54937819710527, -74.21774550895074)"
31622889,09/26/2015 02:19:16 PM,09/26/2015 03:02:56 PM,NYPD,New York City Police Department,Drinking,In Public,Store/Commercial,10306,,,,,ROMA AVENUE,EBBITTS STREET,INTERSECTION,STATEN ISLAND,,Precinct,Closed,09/26/2015 10:19:16 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/26/2015 03:02:56 PM,02 STATEN ISLAND,STATEN ISLAND,955316,143744,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.56117267394608,-74.10413226615634,"(40.56117267394608, -74.10413226615634)"
31618231,09/27/2015 12:40:17 AM,09/27/2015 06:28:20 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,241 WEST 111 STREET,WEST 111 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/27/2015 08:40:17 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2015 06:28:20 AM,10 MANHATTAN,MANHATTAN,996396,230953,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80058025706847,-73.9561298455501,"(40.80058025706847, -73.9561298455501)"
31543510,09/15/2015 10:18:45 PM,09/15/2015 11:05:47 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203,856 LENOX ROAD,LENOX ROAD,EAST 53 STREET,EAST 54 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/16/2015 06:18:45 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/15/2015 11:05:47 PM,17 BROOKLYN,BROOKLYN,1004308,178107,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65551654475081,-73.9277100120762,"(40.65551654475081, -73.9277100120762)"
31768069,10/16/2015 09:20:10 AM,10/21/2015 09:51:27 AM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11217,,,,,LAFAYETTE AVENUE,FLATBUSH AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,10/26/2015 09:20:10 AM,"The Department of Transportation inspected the condition and issued a summons to the responsible party.  A re-inspection will be done within 10 days.  If the condition still exists, a second summons will be issued.  In some cases, the Department of Transportation will make the repairs and charge the responsible party for the costs.",10/21/2015 09:50:50 AM,02 BROOKLYN,BROOKLYN,989973,189454,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68668238625891,-73.97936439713388,"(40.68668238625891, -73.97936439713388)"
31541639,09/15/2015 10:25:50 PM,09/16/2015 10:35:01 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,Park,10014,,,,,,,,NEW YORK,,N/A,Closed,09/25/2015 10:25:50 PM,The Department of Parks and Recreation has completed the requested work order and corrected the problem.,09/16/2015 10:35:01 AM,02 MANHATTAN,MANHATTAN,,,Playground Of The Americas,MANHATTAN,Playground Of The Americas,M120B,,,2124080100,South side of West Houston Street and Avenue of the Americas,NEW YORK,NY,10014,N,,,,,,,,,,,,,,
31538237,09/15/2015 10:19:09 PM,09/16/2015 01:12:20 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11421,,,,,77 STREET,DEAD END,INTERSECTION,WOODHAVEN,,Precinct,Closed,09/16/2015 06:19:09 AM,The Police Department reviewed your complaint and provided additional information below.,09/16/2015 01:12:20 AM,09 QUEENS,QUEENS,1021619,191762,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.692940271542476,-73.86524471143295,"(40.692940271542476, -73.86524471143295)"
31482661,09/07/2015 11:16:40 AM,09/07/2015 03:46:36 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11236,EAST 93 STREET,EAST 93 STREET,SEAVIEW AVENUE,SKIDMORE AVENUE,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,09/07/2015 07:16:40 PM,The Police Department responded to the complaint and took action to fix the condition.,09/07/2015 03:46:36 PM,18 BROOKLYN,BROOKLYN,1014293,169300,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63131499557352,-73.89176284646591,"(40.63131499557352, -73.89176284646591)"
31478918,09/07/2015 11:59:30 AM,11/12/2015 10:56:30 AM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,10040,607 WEST 191 STREET,WEST 191 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,10/23/2015 08:48:53 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,11/12/2015 10:56:30 AM,12 MANHATTAN,MANHATTAN,1003780,251027,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85566439795385,-73.9294011394072,"(40.85566439795385, -73.9294011394072)"
31923165,11/05/2015 02:28:24 PM,11/06/2015 02:03:42 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Damaged/Defective Goods,,10469,,,,,BRONXWOOD AVENUE,BURKE AVENUE,INTERSECTION,BRONX,,N/A,Closed,11/09/2015 02:28:24 PM,"Unfortunately, the behavior that you complained about does not violate any law or rule. As a result, no city agency has the jurisdiction to act on the matter.",11/06/2015 02:03:42 PM,12 BRONX,BRONX,1022588,256759,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87133534661926,-73.86137952745328,"(40.87133534661926, -73.86137952745328)"
31483346,09/07/2015 09:10:27 AM,09/07/2015 03:35:57 PM,NYPD,New York City Police Department,Animal Abuse,Neglected,Residential Building/House,10452,1040 GERARD AVENUE,GERARD AVENUE,EAST 164 STREET,EAST 165 STREET,,,ADDRESS,BRONX,,Precinct,Closed,09/07/2015 05:10:27 PM,The Police Department responded to the complaint and took action to fix the condition.,09/07/2015 03:35:57 PM,04 BRONX,BRONX,1005644,242159,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83132002393685,-73.92269127388171,"(40.83132002393685, -73.92269127388171)"
31481650,09/07/2015 10:17:41 PM,09/07/2015 10:39:15 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,,,,,SUYDAM STREET,WYCKOFF AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,09/08/2015 06:17:41 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/07/2015 10:39:15 PM,04 BROOKLYN,BROOKLYN,1006241,196216,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.705217029080806,-73.92068429619007,"(40.705217029080806, -73.92068429619007)"
29894600,02/07/2015 10:48:10 AM,02/07/2015 02:52:40 PM,NYPD,New York City Police Department,Vending,Unlicensed,Store/Commercial,10019,1600 BROADWAY,BROADWAY,WEST 48 STREET,WEST 49 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,02/07/2015 06:48:10 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,02/07/2015 02:52:40 PM,05 MANHATTAN,MANHATTAN,988485,216293,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76034977218626,-73.98471283716431,"(40.76034977218626, -73.98471283716431)"
30071025,03/02/2015 05:04:18 PM,03/16/2015 04:36:59 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11357,166-44 24 AVENUE,24 AVENUE,166 STREET,169 STREET,,,ADDRESS,WHITESTONE,,N/A,Closed,03/14/2015 04:24:01 PM,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,03/16/2015 04:36:59 PM,07 QUEENS,QUEENS,1040300,221998,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.775831822444104,-73.79762799381874,"(40.775831822444104, -73.79762799381874)"
29869057,02/04/2015 09:43:46 AM,02/04/2015 04:11:49 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219,1565 60 STREET,60 STREET,LONG ISLAND RAILROAD,16 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,02/04/2015 05:43:46 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,02/04/2015 04:11:49 PM,12 BROOKLYN,BROOKLYN,986317,167065,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62523109583546,-73.99255381466067,"(40.62523109583546, -73.99255381466067)"
31576245,09/20/2015 01:41:07 PM,09/28/2015 11:33:30 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Insurance Information Requested,Street,10016,,,,,EAST   30 STREET,PARK AVENUE SOUTH,INTERSECTION,NEW YORK,,N/A,Closed,,,09/28/2015 11:33:30 AM,05 MANHATTAN,MANHATTAN,988912,210540,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.744559029855004,-73.9831754754961,"(40.744559029855004, -73.9831754754961)"
31578187,09/20/2015 03:52:33 AM,09/20/2015 05:30:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,241 TROUTMAN STREET,TROUTMAN STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/20/2015 11:52:33 AM,The Police Department responded to the complaint and took action to fix the condition.,09/20/2015 05:30:00 AM,04 BROOKLYN,BROOKLYN,1004550,195259,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.702594330959876,-73.92678616657464,"(40.702594330959876, -73.92678616657464)"
31613927,09/25/2015 03:19:10 PM,09/25/2015 03:19:25 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,N/A,Closed,,"The Human Resources Administration received your request. If you are eligible for a benefit card replacement, you will receive it in 7 to 10 business days. No further updates will be available by calling 311 or on 311 Online.",,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
29992033,02/19/2015 08:56:37 AM,02/19/2015 08:59:20 AM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,N/A,Closed,,"The Human Resources Administration received your request. If you are eligible for a benefit card replacement, you will receive it in 7 to 10 business days. No further updates will be available by calling 311 or on 311 Online.",,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
31614244,09/25/2015 06:16:49 AM,09/25/2015 08:31:28 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10458,,,,,EAST  187 STREET,ELM PLACE,INTERSECTION,BRONX,,Precinct,Closed,09/25/2015 02:16:49 PM,This complaint does not fall under the Police Department's jurisdiction.,09/25/2015 08:31:28 AM,05 BRONX,BRONX,1013231,252477,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85961824579056,-73.89523054365083,"(40.85961824579056, -73.89523054365083)"
31617200,09/25/2015 11:11:12 AM,10/02/2015 12:21:37 PM,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Dust from Construction,3+ Family Apartment Building,11233,213 RALPH AVENUE,RALPH AVENUE,DECATUR STREET,BAINBRIDGE STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,11/09/2015 11:11:12 AM,The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition.,09/29/2015 10:13:48 AM,03 BROOKLYN,BROOKLYN,1005717,187880,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.682337934690636,-73.92260078969863,"(40.682337934690636, -73.92260078969863)"
30728305,05/29/2015 07:42:26 AM,05/29/2015 11:23:51 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10013,519 BROOME STREET,BROOME STREET,THOMPSON STREET,SULLIVAN STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,05/29/2015 03:42:26 PM,The Police Department responded to the complaint and took action to fix the condition.,05/29/2015 11:23:51 AM,02 MANHATTAN,MANHATTAN,983191,202963,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72376319578811,-74.00382059450499,"(40.72376319578811, -74.00382059450499)"
30729929,05/29/2015 11:29:06 AM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11208,NORWOOD AVENUE,NORWOOD AVENUE,ETNA STREET,RIDGEWOOD AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Open,06/06/2015 11:29:06 AM,"The Department of Parks and Recreation prunes street trees on a seven year pruning cycle.  However, the Department of Parks and Recreation reviews service requests for street tree pruning and as warranted, will take immediate action to correct the condition.",,05 BROOKLYN,BROOKLYN,1017580,188669,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.684466837844404,-73.87982491676875,"(40.684466837844404, -73.87982491676875)"
31611853,09/25/2015 08:07:15 PM,09/26/2015 01:20:11 AM,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,10024,154 WEST 84 STREET,WEST 84 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/26/2015 04:07:15 AM,The Police Department responded to the complaint and took action to fix the condition.,09/26/2015 01:20:11 AM,07 MANHATTAN,MANHATTAN,991111,225654,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78604161852098,-73.97522415643043,"(40.78604161852098, -73.97522415643043)"
31540926,09/15/2015 01:03:44 PM,09/16/2015 07:51:36 AM,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,Street/Sidewalk,10466,BAYCHESTER AVENUE,BAYCHESTER AVENUE,CAMP STREET,EAST 241 STREET,,,BLOCKFACE,BRONX,,Precinct,Closed,09/15/2015 09:03:44 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/16/2015 07:51:36 AM,12 BRONX,BRONX,1026593,267638,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.90117643869534,-73.84682971124454,"(40.90117643869534, -73.84682971124454)"
30077105,03/03/2015 08:22:17 PM,03/03/2015 11:43:49 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11432,90-17 176 STREET,176 STREET,90 AVENUE,LAUREN COURT,,,ADDRESS,JAMAICA,,Precinct,Closed,03/04/2015 04:22:17 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,03/03/2015 11:43:49 PM,12 QUEENS,QUEENS,1043832,197887,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70963024336744,-73.78508911649682,"(40.70963024336744, -73.78508911649682)"
30076811,03/03/2015 07:43:10 AM,03/13/2015 09:16:46 AM,DPR,Department of Parks and Recreation,Animal in a Park,Animal Waste,Park,10021,,,,,,,,NEW YORK,,N/A,Closed,03/17/2015 07:43:10 AM,The reported condition was inspected and a summons has been issued.,03/13/2015 09:16:47 AM,Unspecified MANHATTAN,MANHATTAN,,,John Jay Park,MANHATTAN,John Jay Park,M045,,,2124080100,East 76th to 78th Streets and Cherokee Place,NEW YORK,NY,10021,N,,,,,,,,,,,,,,
31763951,10/16/2015 11:33:20 PM,10/17/2015 11:37:17 PM,HPD,Department of Housing Preservation and Development,HPD Literature Request,The ABCs of Housing,,,,,,,,,,,,N/A,Closed,10/17/2015 11:33:20 PM,"The literature will be emailed within 24 hours. If it is not received, please call 311 and submit a new request.",10/16/2015 11:36:56 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
31616149,09/25/2015 09:38:05 PM,09/26/2015 03:33:20 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,506 WEST 156 STREET,WEST 156 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,09/26/2015 05:38:05 AM,The Police Department responded to the complaint and took action to fix the condition.,09/26/2015 03:33:20 AM,12 MANHATTAN,MANHATTAN,1000036,242557,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83242422336889,-73.9429552336149,"(40.83242422336889, -73.9429552336149)"
31526215,09/13/2015 07:14:34 PM,09/13/2015 11:08:15 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11435,85-30 144 STREET,144 STREET,85 AVENUE,85 DRIVE,,,ADDRESS,JAMAICA,,Precinct,Closed,09/14/2015 03:14:34 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/13/2015 11:08:15 PM,08 QUEENS,QUEENS,1036238,197825,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.709507947508754,-73.81248088620626,"(40.709507947508754, -73.81248088620626)"
